01-15-2020 12:57:35;100555.96728663087
01-15-2020 12:52:21;100205.87444392651
01-15-2020 12:52:22;100204.81088137922
01-15-2020 12:52:23;100204.03166549889
01-15-2020 12:52:24;100204.44544924848
01-15-2020 12:52:25;100205.10075195787
01-15-2020 12:52:26;100206.0702091192
01-15-2020 12:52:27;100205.12661359871
01-15-2020 12:52:28;100205.05796016763
01-15-2020 12:52:29;100205.07082216276
01-15-2020 12:52:30;100204.05848647853
01-15-2020 12:52:32;100205.02768059038
01-15-2020 12:52:33;100203.89896393883
01-15-2020 12:52:34;100203.99811079548
01-15-2020 12:52:35;100203.84279038802
01-15-2020 12:52:36;100203.90724593839
01-15-2020 12:52:37;100203.85546272951
01-15-2020 12:52:38;100204.69552863133
01-15-2020 12:52:39;100205.4539703888
01-15-2020 12:52:40;100204.94993284873
01-15-2020 12:52:41;100204.19148906108
01-15-2020 12:52:42;100204.19148906108
01-15-2020 12:52:43;100204.07525977145
01-15-2020 12:52:44;100204.63108495943
01-15-2020 12:52:45;100203.67477523017
01-15-2020 12:52:46;100204.39861367238
01-15-2020 12:52:47;100203.7783230912
01-15-2020 12:52:48;100203.91169287126
01-15-2020 12:52:49;100203.4594031396
01-15-2020 12:52:50;100203.34314557626
01-15-2020 12:52:51;100203.44666071376
01-15-2020 12:52:52;100203.16237246837
01-15-2020 12:52:53;100203.21412302491
01-15-2020 12:52:54;100204.35558721311
01-15-2020 12:52:55;100204.1875638931
01-15-2020 12:52:56;100203.61895715461
01-15-2020 12:52:57;100204.38171757334
01-15-2020 12:52:58;100204.72189595553
01-15-2020 12:52:59;100204.77762130607
01-15-2020 12:53:00;100204.54881331071
01-15-2020 12:53:01;100204.31981572928
01-15-2020 12:53:02;100204.20704180413
01-15-2020 12:53:03;100203.70639041625
01-15-2020 12:53:04;100204.70154386584
01-15-2020 12:53:06;100204.26558828383
01-15-2020 12:53:07;100203.46362151095
01-15-2020 12:53:08;100203.06261254182
01-15-2020 12:53:09;100203.28226608016
01-15-2020 12:53:10;100203.78646346283
01-15-2020 12:53:11;100202.89454744894
01-15-2020 12:53:12;100202.62330271938
01-15-2020 12:53:13;100202.35205161129
01-15-2020 12:53:14;100201.83130804023
01-15-2020 12:53:15;100201.83130804023
01-15-2020 12:53:16;100202.5035492815
01-15-2020 12:53:17;100203.12418267378
01-15-2020 12:53:18;100204.31380679758
01-15-2020 12:53:19;100203.85779121608
01-15-2020 12:53:20;100203.14708990697
01-15-2020 12:53:21;100203.54795797994
01-15-2020 12:53:22;100203.24678640871
01-15-2020 12:53:23;100204.37147345173
01-15-2020 12:53:24;100204.38453975748
01-15-2020 12:53:25;100203.27293763017
01-15-2020 12:53:26;100202.75202064333
01-15-2020 12:53:27;100202.36426518847
01-15-2020 12:53:28;100202.98475881868
01-15-2020 12:53:29;100203.66991803989
01-15-2020 12:53:30;100202.91624758425
01-15-2020 12:53:31;100202.36044650854
01-15-2020 12:53:32;100202.4767966916
01-15-2020 12:53:33;100201.75295985042
01-15-2020 12:53:34;100203.09725344184
01-15-2020 12:53:35;100203.04555836212
01-15-2020 12:53:36;100203.7177027026
01-15-2020 12:53:37;100203.8340381037
01-15-2020 12:53:38;100203.95036990238
01-15-2020 12:53:39;100204.06669809864
01-15-2020 12:53:40;100203.54567151937
01-15-2020 12:53:41;100203.55855157459
01-15-2020 12:53:42;100203.37354968626
01-15-2020 12:53:43;100203.72243452951
01-15-2020 12:53:44;100204.62710505279
01-15-2020 12:53:45;100204.94609721261
01-15-2020 12:53:46;100205.39840814468
01-15-2020 12:53:48;100205.24312346053
01-15-2020 12:53:49;100204.97157037204
01-15-2020 12:53:50;100204.33414517307
01-15-2020 12:53:51;100202.88647129008
01-15-2020 12:53:52;100202.39512187832
01-15-2020 12:53:53;100201.16725347645
01-15-2020 12:53:54;100201.92570944512
01-15-2020 12:53:55;100203.10179595012
01-15-2020 12:53:56;100203.10179595012
01-15-2020 12:53:57;100202.66220135754
01-15-2020 12:53:58;100202.9464337749
01-15-2020 12:53:59;100202.72663215119
01-15-2020 12:54:00;100202.45503450051
01-15-2020 12:54:01;100201.42977235379
01-15-2020 12:54:02;100201.7265658349
01-15-2020 12:54:03;100200.53328197314
01-15-2020 12:54:04;100200.04183192736
01-15-2020 12:54:05;100199.16255050921
01-15-2020 12:54:06;100198.64124217464
01-15-2020 12:54:07;100199.5455351824
01-15-2020 12:54:08;100199.10586757195
01-15-2020 12:54:09;100198.9204959924
01-15-2020 12:54:10;100198.04113063442
01-15-2020 12:54:11;100198.02370411887
01-15-2020 12:54:12;100198.30780824741
01-15-2020 12:54:13;100197.98421412153
01-15-2020 12:54:14;100198.26830315884
01-15-2020 12:54:15;100198.3844061938
01-15-2020 12:54:16;100197.91484847589
01-15-2020 12:54:17;100199.17242738749
01-15-2020 12:54:18;100198.7203683784
01-15-2020 12:54:19;100198.60426666819
01-15-2020 12:54:20;100198.21642511609
01-15-2020 12:54:21;100198.21642511609
01-15-2020 12:54:22;100198.26830315884
01-15-2020 12:54:23;100198.15219652402
01-15-2020 12:54:24;100199.32807361348
01-15-2020 12:54:25;100199.09585881756
01-15-2020 12:54:26;100198.92787502229
01-15-2020 12:54:28;100199.14773048706
01-15-2020 12:54:29;100198.69564450184
01-15-2020 12:54:30;100198.15725994357
01-15-2020 12:54:31;100197.98927347473
01-15-2020 12:54:32;100198.48081513692
01-15-2020 12:54:33;100197.69272110616
01-15-2020 12:54:34;100197.0726080832
01-15-2020 12:54:35;100196.95645878601
01-15-2020 12:54:36;100198.13239195617
01-15-2020 12:54:37;100197.87808506744
01-15-2020 12:54:38;100196.75398146393
01-15-2020 12:54:39;100195.79785906707
01-15-2020 12:54:40;100196.74147758371
01-15-2020 12:54:41;100197.4134528752
01-15-2020 12:54:42;100197.29728582612
01-15-2020 12:54:43;100197.40093260497
01-15-2020 12:54:44;100199.20183505541
01-15-2020 12:54:45;100199.69327492236
01-15-2020 12:54:46;100199.99472544614
01-15-2020 12:54:47;100198.97410097491
01-15-2020 12:54:48;100199.379100677
01-15-2020 12:54:49;100198.19037396416
01-15-2020 12:54:50;100197.00159521161
01-15-2020 12:54:51;100196.12686783289
01-15-2020 12:54:52;100197.4582212221
01-15-2020 12:54:53;100198.40180015584
01-15-2020 12:54:54;100199.14266861232
01-15-2020 12:54:55;100199.74592995664
01-15-2020 12:54:56;100197.68634571401
01-15-2020 12:54:57;100198.23765589761
01-15-2020 12:54:58;100197.40093260497
01-15-2020 12:54:59;100197.35176389135
01-15-2020 12:55:00;100197.46987655295
01-15-2020 12:55:01;100197.15299472917
01-15-2020 12:55:02;100195.4799778158
01-15-2020 12:55:03;100194.18899210595
01-15-2020 12:55:05;100194.12521113263
01-15-2020 12:55:06;100194.71050009338
01-15-2020 12:55:07;100194.6978152485
01-15-2020 12:55:08;100195.7038092793
01-15-2020 12:55:09;100197.10845493207
01-15-2020 12:55:10;100197.66860709612
01-15-2020 12:55:11;100199.3441708148
01-15-2020 12:55:12;100199.90710934471
01-15-2020 12:55:13;100199.73449007848
01-15-2020 12:55:14;100198.43863159516
01-15-2020 12:55:15;100198.45190873193
01-15-2020 12:55:16;100198.43494169306
01-15-2020 12:55:17;100198.41758083754
01-15-2020 12:55:18;100198.59750439515
01-15-2020 12:55:19;100196.90119412774
01-15-2020 12:55:20;100197.45824481029
01-15-2020 12:55:21;100197.1760617473
01-15-2020 12:55:22;100197.23880820577
01-15-2020 12:55:23;100196.57780013647
01-15-2020 12:55:24;100197.69986731581
01-15-2020 12:55:25;100197.44966585272
01-15-2020 12:55:26;100196.77846621019
01-15-2020 12:55:27;100196.94626610629
01-15-2020 12:55:28;100196.24219761786
01-15-2020 12:55:29;100195.89638200388
01-15-2020 12:55:30;100196.18883967666
01-15-2020 12:55:31;100196.50388678798
01-15-2020 12:55:32;100197.51996693424
01-15-2020 12:55:33;100198.31569920055
01-15-2020 12:55:34;100198.47313147713
01-15-2020 12:55:35;100197.92620980488
01-15-2020 12:55:36;100197.80037640824
01-15-2020 12:55:37;100196.4141499036
01-15-2020 12:55:38;100196.59071340706
01-15-2020 12:55:39;100198.33013407375
01-15-2020 12:55:40;100198.59213618221
